"","municipality","aid","street_address","postal_code","population","is capital area","building","description","rent","size","build_year","tax value","euromääräinen erotus","suhteellinen erotus","rental_service","url","rent_per_sqm","geo.lat","geo_lontest","lat","lon","mun_lat","mun_lon","geodistance_m","distance_to_hel","avg_size","avg_geodistance","avg_rent","avg_rent_per_sqm","diff_to_avg_price","diff_to_avg_price_per_sqm","geo.lon","geo.lat","mun_geo.lon","mun_geo.lat"
"1901","Kankaanpää",472638,"Laineenkatu 10 C","38700",NA,0,"rivitalo","2h, k, kph, vh",390,58.5,1984,494.1,104.1,"126.69%","Kankaanpään Laki ja Kiinteistö Oy","/vuokra-asunto/kankaanpaa/makkaramaki/rivitalo/kaksio/472638?entryPoint=fromSearch&rentalIndex=4785",6.66666666666667,61.791681,61.791681,22.4137256,61.791681,22.3751546,61.8126542,3098.50451512248,226552.273332162,68.4848484848485,1660.22940442819,487.044545454545,7.78015290585668,-97.0445454545455,-1.11348623919001,22.4137256,61.791681,22.3751546,61.8126542
"1902","Kankaanpää",947123,"Tehtaankatu","38700",NA,0,"erillistalo","HALLI +TOIMITILAT",1350,294,1970,1751.4,401.4,"129.73%","AR Isännöinti Oy","/vuokra-asunto/kankaanpaa/keskus/erillistalo/kolmio/947123?entryPoint=fromSearch&rentalIndex=6583",4.59183673469388,61.8139699,61.8139699,22.3930976,61.8139699,22.3751546,61.8126542,957.225967506099,229177.792482734,68.4848484848485,1660.22940442819,487.044545454545,7.78015290585668,862.955454545455,-3.1883161711628,22.3930976,61.8139699,22.3751546,61.8126542
"1903","Kankaanpää",453453,"Laineenkatu 10 B","38700",NA,0,"rivitalo","2h, k, kph, vh",370,58.5,1984,494.1,124.1,"133.54%","Kankaanpään Laki ja Kiinteistö Oy","/vuokra-asunto/kankaanpaa/makkaramaki/rivitalo/kaksio/453453?entryPoint=fromSearch&rentalIndex=6029",6.32478632478632,61.791681,61.791681,22.4137256,61.791681,22.3751546,61.8126542,3098.50451512248,226552.273332162,68.4848484848485,1660.22940442819,487.044545454545,7.78015290585668,-117.044545454545,-1.45536658107036,22.4137256,61.791681,22.3751546,61.8126542
"1904","Kankaanpää",481394,"Toivontie 1","38700",NA,0,"rivitalo","3H+K+KPH",530,75,1970,525,-5,"99.06%","AR Isännöinti Oy","/vuokra-asunto/kankaanpaa/keskusta/rivitalo/kolmio/481394?entryPoint=fromSearch&rentalIndex=2418",7.06666666666667,61.8066742,61.8066742,22.384923,61.8066742,22.3751546,61.8126542,842.251137415766,228804.908715972,68.4848484848485,1660.22940442819,487.044545454545,7.78015290585668,42.9554545454545,-0.713486239190014,22.384923,61.8066742,22.3751546,61.8126542
"1905","Kankaanpää",442562,"Juhaninkatu 10 A","38710",NA,0,"kerrostalo","2h, kk, kph",400,51.5,1974,393.4,-6.6,"98.35%","Kankaanpään Laki ja Kiinteistö Oy","/vuokra-asunto/kankaanpaa/myllymaki/kerrostalo/kaksio/442562?entryPoint=fromSearch&rentalIndex=6280",7.76699029126214,61.8051402,61.8051402,22.3784481,61.8051402,22.3751546,61.8126542,855.195015397965,228882.531515679,68.4848484848485,1660.22940442819,487.044545454545,7.78015290585668,-87.0445454545455,-0.0131626145945445,22.3784481,61.8051402,22.3751546,61.8126542
"1906","Kankaanpää",457938,"Laineenkatu 10 A","38700",NA,0,"rivitalo","2h, k, kph",370,58.5,1984,494.1,124.1,"133.54%","Kankaanpään Laki ja Kiinteistö Oy","/vuokra-asunto/kankaanpaa/makkaramaki/rivitalo/kaksio/457938?entryPoint=fromSearch&rentalIndex=5891",6.32478632478632,61.791681,61.791681,22.4137256,61.791681,22.3751546,61.8126542,3098.50451512248,226552.273332162,68.4848484848485,1660.22940442819,487.044545454545,7.78015290585668,-117.044545454545,-1.45536658107036,22.4137256,61.791681,22.3751546,61.8126542
"1907","Kankaanpää",481400,"Keskuskatu 56 B","38700",NA,0,"kerrostalo","1H+KK+KPH+TERASSI",380,32.5,1974,287,-93,"75.53%","AR Isännöinti Oy","/vuokra-asunto/kankaanpaa/keskusta/kerrostalo/yksio/481400?entryPoint=fromSearch&rentalIndex=2413",11.6923076923077,61.800772,61.800772,22.3982001,61.800772,22.3751546,61.8126542,1797.25751826784,227854.88533507,68.4848484848485,1660.22940442819,487.044545454545,7.78015290585668,-107.044545454545,3.91215478645101,22.3982001,61.800772,22.3751546,61.8126542
"1908","Kankaanpää",484285,"Harjukatu 5 A","38700",NA,0,"rivitalo","2H+K+SAUNA",420,62,1980,452.2,32.2,"107.67%","AR Isännöinti Oy","/vuokra-asunto/kankaanpaa/jarventausta/rivitalo/kaksio/484285?entryPoint=fromSearch&rentalIndex=751",6.7741935483871,61.7942984,61.7942984,22.3784095,61.7942984,22.3751546,61.8126542,2052.80274622007,227937.832924181,68.4848484848485,1660.22940442819,487.044545454545,7.78015290585668,-67.0445454545455,-1.00595935746958,22.3784095,61.7942984,22.3751546,61.8126542
"1909","Kankaanpää",484741,"Juhaninkatu 5B","38700",NA,0,"kerrostalo","3H+K+PARVEKE",470,63,1971,457.8,-12.2,"97.40%","AR Isännöinti Oy","/vuokra-asunto/kankaanpaa/myllymaki/kerrostalo/kolmio/484741?entryPoint=fromSearch&rentalIndex=347",7.46031746031746,61.8054774,61.8054774,22.376907,61.8054774,22.3751546,61.8126542,805.119614788758,228962.446544245,68.4848484848485,1660.22940442819,487.044545454545,7.78015290585668,-17.0445454545455,-0.31983544553922,22.376907,61.8054774,22.3751546,61.8126542
"1910","Kankaanpää",459824,"Paasikivenkatu 7","38700",NA,0,"kerrostalo","2 H+K+S+LASITETTU PARVEKE",600,61.5,1983,449.4,-150.6,"74.90%","AR Isännöinti Oy","/vuokra-asunto/kankaanpaa/keskusta/kerrostalo/kaksio/459824?entryPoint=fromSearch&rentalIndex=5814",9.75609756097561,61.8060283,61.8060283,22.3967624,61.8060283,22.3751546,61.8126542,1357.64594894624,228362.150108009,68.4848484848485,1660.22940442819,487.044545454545,7.78015290585668,112.955454545455,1.97594465511893,22.3967624,61.8060283,22.3751546,61.8126542
"1911","Kankaanpää",445453,"Torikatu 11 A","38700",NA,0,"kerrostalo","3h+k+kph",534,89,1954,603.4,69.4,"113.00%","AR Isännöinti Oy","/vuokra-asunto/kankaanpaa/keskusta/kerrostalo/kolmio/445453?entryPoint=fromSearch&rentalIndex=6230",6,61.8049064,61.8049064,22.3957042,61.8049064,22.3751546,61.8126542,1385.4609447117,228298.341227493,68.4848484848485,1660.22940442819,487.044545454545,7.78015290585668,46.9554545454545,-1.78015290585668,22.3957042,61.8049064,22.3751546,61.8126542
"1912","Kannus",479860,"Valtakatu 11","69100",NA,0,"kerrostalo","2h+k+s",420,63,1981,457.8,37.8,"109.00%","Realia Asuntovuokraus Oulu","/vuokra-asunto/kannus/kerrostalo/kaksio/479860?entryPoint=fromSearch&rentalIndex=2974",6.66666666666667,63.898634,63.898634,23.9213248,63.898634,23.9167445,63.9004126,299.838712043563,418938.224373078,60.5,186.613027029551,415,6.86781609195402,5,-0.201149425287356,23.9213248,63.898634,23.9167445,63.9004126
"1913","Kannus",483956,"Valtakatu 10","69100",NA,0,"kerrostalo","2h+k",410,58,1960,429.8,19.8,"104.83%","Realia Asuntovuokraus Oulu","/vuokra-asunto/kannus/kerrostalo/kaksio/483956?entryPoint=fromSearch&rentalIndex=999",7.06896551724138,63.9009008,63.9009008,23.9157419,63.9009008,23.9167445,63.9004126,73.387342015539,419225.659967417,60.5,186.613027029551,415,6.86781609195402,-5,0.201149425287356,23.9157419,63.9009008,23.9167445,63.9004126
"1914","Karkkila",476258,"Kahilaisentie 4	 B 15","03600",NA,0,"kerrostalo","3h+k",793,79.5,1970,550.2,-242.8,"69.38%","WH-Asunnot","/vuokra-asunto/karkkila/huhti/kerrostalo/kolmio/476258?entryPoint=fromSearch&rentalIndex=4101",9.9748427672956,60.5366214,60.5366214,24.2162249,60.5366214,24.2092901,60.5350615,418.486892760418,57088.3403341665,108.5,1079.80321183406,897.666666666667,8.67216981132075,-104.666666666667,1.30267295597484,24.2162249,60.5366214,24.2092901,60.5350615
"1915","Karkkila",477760,"Tonttumäentie 8","03620",NA,0,"omakotitalo","OH+tupakeittiö+2-3 mh, vh,khh,",1000,150,2009,1268,268,"126.80%","SKV Kiinteistönvälitys, Nummela","/vuokra-asunto/karkkila/ahmoo/omakotitalo/4h/477760?entryPoint=fromSearch&rentalIndex=3717",6.66666666666667,60.5314503,60.5314503,24.2557774,60.5314503,24.2092901,60.5350615,2583.65582092128,55165.5061948925,108.5,1079.80321183406,897.666666666667,8.67216981132075,102.333333333333,-2.00550314465409,24.2557774,60.5314503,24.2092901,60.5350615
"1916","Karkkila",477349,"Valtatie 1","03600",NA,0,"kerrostalo","4h+k+parv.",900,96,1965,642.6,-257.4,"71.40%","SKV Kiinteistönvälitys, Nummela","/vuokra-asunto/karkkila/kerrostalo/4h/477349?entryPoint=fromSearch&rentalIndex=3811",9.375,60.5332293,60.5332293,24.2114926,60.5332293,24.2092901,60.5350615,237.266921820484,57003.4814110778,108.5,1079.80321183406,897.666666666667,8.67216981132075,2.33333333333337,0.702830188679245,24.2114926,60.5332293,24.2092901,60.5350615
"1917","Kauhajoki",482463,"Puistotie 44","61800",NA,0,"rivitalo","Tupak, mh, ph, s, wc",560,62,1974,452.2,-107.8,"80.75%","SKV Kiinteistönvälitys, Kauhajoki","/vuokra-asunto/kauhajoki/keskusta/rivitalo/kaksio/482463?entryPoint=fromSearch&rentalIndex=1946",9.03225806451613,62.4287058,62.4287058,22.1778785,62.4287058,22.1875413,62.4363332,985.789570290039,291917.172582019,72,1823.22755149864,622.5,8.81966738694243,-62.5,0.212590677573701,22.1778785,62.4287058,22.1875413,62.4363332
"1918","Kauhajoki",479563,"Hyypäntie 27","61800",NA,0,"omakotitalo","4 h, tupakeittiö, ph/wc",650,95,1950,637,-13,"98.00%","SKV Kiinteistönvälitys, Kauhajoki","/vuokra-asunto/kauhajoki/omakotitalo/4h/479563?entryPoint=fromSearch&rentalIndex=3083",6.84210526315789,62.4196604,62.4196604,22.1890742,62.4196604,22.1875413,62.4363332,1859.9120452461,290755.45293494,72,1823.22755149864,622.5,8.81966738694243,27.5,-1.97756212378453,22.1890742,62.4196604,22.1875413,62.4363332
"1919","Kauhajoki",477708,"Lustilantie 1 A 3","61800",NA,0,"rivitalo","3h+k+s",770,76,2010,698.2,-71.8,"90.68%",NA,"/vuokra-asunto/kauhajoki/keskusta/rivitalo/kolmio/477708?entryPoint=fromSearch&rentalIndex=3734",10.1315789473684,62.4222409,62.4222409,22.1865876,62.4222409,22.1875413,62.4363332,1571.39496907445,291067.697772426,72,1823.22755149864,622.5,8.81966738694243,147.5,1.31191156042599,22.1865876,62.4222409,22.1875413,62.4363332
"1920","Kauhajoki",472741,"Paukunkuja 3","61800",NA,0,"rivitalo","2 h, k,ph,wc",510,55,1981,413,-97,"80.98%","SKV Kiinteistönvälitys, Kauhajoki","/vuokra-asunto/kauhajoki/kauhajoki/rivitalo/kaksio/472741?entryPoint=fromSearch&rentalIndex=4770",9.27272727272727,62.4110988,62.4110988,22.1759207,62.4110988,22.1875413,62.4363332,2875.81362138396,290302.219387527,72,1823.22755149864,622.5,8.81966738694243,-112.5,0.453059885784844,22.1759207,62.4110988,22.1875413,62.4363332
"1921","Kauhava",484036,"Härmäntie 22 A 2","62300",NA,0,"kerrostalo","3h+k+s",576.48,76,1973,530.6,-45.88,"92.04%","Kauhavan Vuokra-asunnot Oy","/vuokra-asunto/kauhava/alaharma/kerrostalo/kolmio/484036?entryPoint=fromSearch&rentalIndex=953",7.58526315789474,63.2482522,63.2482522,22.8536964,63.2482522,23.0650223,63.1011971,19544.3435123976,360298.362686867,66.4166666666667,15344.6968565106,522.1525,8.03559807283674,54.3275,-0.450334914942001,22.8536964,63.2482522,23.0650223,63.1011971
"1922","Kauhava",484034,"Kirkkotie 7 B 13","62200",NA,0,"kerrostalo","3h+k",583.45,77,1973,536.2,-47.25,"91.90%","Kauhavan Vuokra-asunnot Oy","/vuokra-asunto/kauhava/kauhava/kerrostalo/kolmio/484034?entryPoint=fromSearch&rentalIndex=954",7.57727272727273,63.100458,63.100458,23.0657421,63.100458,23.0650223,63.1011971,90.0449037709601,341308.774563034,66.4166666666667,15344.6968565106,522.1525,8.03559807283674,61.2975,-0.45832534556401,23.0657421,63.100458,23.0650223,63.1011971
"1923","Kauhava",934868,"Kanttorintie 2 B","62300",NA,0,"kerrostalo","4 h, k, s, p",760,88,1960,597.8,-162.2,"78.66%","Seinäjoen Kotijoukkue Oy","/vuokra-asunto/kauhava/alaharma/kerrostalo/4h/934868?entryPoint=fromSearch&rentalIndex=6556",8.63636363636364,63.2449792,63.2449792,22.8531005,63.2449792,23.0650223,63.1011971,19256.3544131831,359962.530227844,66.4166666666667,15344.6968565106,522.1525,8.03559807283674,237.8475,0.600765563526899,22.8531005,63.2449792,23.0650223,63.1011971
"1924","Kauhava",465713,"Viitalantie 4","62300",NA,0,"rivitalo","1h +kk",370,35,1973,301,-69,"81.35%",NA,"/vuokra-asunto/kauhava/alaharma/rivitalo/yksio/465713?entryPoint=fromSearch&rentalIndex=5500",10.5714285714286,63.2413087,63.2413087,22.8564932,63.2413087,23.0650223,63.1011971,18821.6644209315,359520.301796169,66.4166666666667,15344.6968565106,522.1525,8.03559807283674,-152.1525,2.53583049859183,22.8564932,63.2413087,23.0650223,63.1011971
"1925","Kauhava",457324,"Keskirannantie 1 F 3","62375",NA,0,"rivitalo","2h+k",432,60,1985,504,72,"116.67%","Kauhavan Vuokra-asunnot Oy","/vuokra-asunto/kauhava/yliharma/rivitalo/kaksio/457324?entryPoint=fromSearch&rentalIndex=5911",7.2,63.1488861,63.1488861,22.7828194,63.1488861,23.0650223,63.1011971,15198.6506088678,351028.339313058,66.4166666666667,15344.6968565106,522.1525,8.03559807283674,-90.1525,-0.835598072836738,22.7828194,63.1488861,23.0650223,63.1011971
"1926","Kauhava",484044,"Jokiniityntie 23 B 6","62375",NA,0,"rivitalo","4h+k+s",682.92,84,1999,759.8,76.88,"111.26%","Kauhavan Vuokra-asunnot Oy","/vuokra-asunto/kauhava/yliharma/rivitalo/4h/484044?entryPoint=fromSearch&rentalIndex=949",8.13,63.1429827,63.1429827,22.8120748,63.1429827,23.0650223,63.1011971,13587.2186908532,349908.984195726,66.4166666666667,15344.6968565106,522.1525,8.03559807283674,160.7675,0.0944019271632612,22.8120748,63.1429827,23.0650223,63.1011971
"1927","Kauhava",473536,"Bramssintie 33 B 4","62340",NA,0,"rivitalo","2h+k+s",403.79,60,1992,575,171.21,"142.40%","Kauhavan Vuokra-asunnot Oy","/vuokra-asunto/kauhava/kuoppala/rivitalo/kaksio/473536?entryPoint=fromSearch&rentalIndex=4604",6.72983333333333,NA,NA,NA,NA,23.0650223,63.1011971,NA,NA,66.4166666666667,15344.6968565106,522.1525,8.03559807283674,-118.3625,-1.3057647395034,NA,NA,23.0650223,63.1011971
"1928","Kauhava",457329,"Härmäntie 22 C 12","62300",NA,0,"kerrostalo","2h+kk",392.71,48,1973,373.8,-18.91,"95.18%","Kauhavan Vuokra-asunnot Oy","/vuokra-asunto/kauhava/alaharma/kerrostalo/kaksio/457329?entryPoint=fromSearch&rentalIndex=5910",8.18145833333333,63.2482522,63.2482522,22.8536964,63.2482522,23.0650223,63.1011971,19544.3435123976,360298.362686867,66.4166666666667,15344.6968565106,522.1525,8.03559807283674,-129.4425,0.145860260496596,22.8536964,63.2482522,23.0650223,63.1011971
"1929","Kauhava",452090,"Viitalantie 4","62300",NA,0,"rivitalo","2h+k+s",490,62,1973,452.2,-37.8,"92.29%",NA,"/vuokra-asunto/kauhava/alaharma/rivitalo/kaksio/452090?entryPoint=fromSearch&rentalIndex=6068",7.90322580645161,63.2413087,63.2413087,22.8564932,63.2413087,23.0650223,63.1011971,18821.6644209315,359520.301796169,66.4166666666667,15344.6968565106,522.1525,8.03559807283674,-32.1525,-0.132372266385125,22.8564932,63.2413087,23.0650223,63.1011971
"1930","Kauhava",480830,"KATAJATIE 1","62300",NA,0,"rivitalo","2h+k",470,53,1979,401.8,-68.2,"85.49%",NA,"/vuokra-asunto/kauhava/alaharma/rivitalo/kaksio/480830?entryPoint=fromSearch&rentalIndex=2641",8.86792452830189,63.2478162,63.2478162,22.8507714,63.2478162,23.0650223,63.1011971,19584.4444548142,360299.595423591,66.4166666666667,15344.6968565106,522.1525,8.03559807283674,-52.1525,0.832326455465148,22.8507714,63.2478162,23.0650223,63.1011971
"1931","Kauhava",484038,"Sippolantie 101 A 3","62220",NA,0,"rivitalo","2h+k",294.48,36,1988,345.6,51.12,"117.36%","Kauhavan Vuokra-asunnot Oy","/vuokra-asunto/kauhava/pernaa/rivitalo/kaksio/484038?entryPoint=fromSearch&rentalIndex=952",8.18,63.0895096,63.0895096,22.9676717,63.0895096,23.0650223,63.1011971,5086.58207028629,341697.361531826,66.4166666666667,15344.6968565106,522.1525,8.03559807283674,-227.6725,0.144401927163262,22.9676717,63.0895096,23.0650223,63.1011971
